year,tract_geoid,source_table,metric_group,metric_name,metric_kind,metric_value,geo_id,name,statefp,countyfp,tractce,created_at,tract_number,tract_name_canonical,tract_name_latest,county_name,state_name,year_count,is_stable_all_4_years,year_label,acs_dataset,acs_period
2019,17019000200,S0101,age,s0101_c01_024m,derived,197.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,S0101,age,s0101_c01_025e,derived,1414.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,S0101,age,s0101_c01_025m,derived,248.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,S0101,age,s0101_c01_026e,derived,1354.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,S0101,age,s0101_c01_026m,derived,227.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,S0101,age,s0101_c01_027e,derived,1238.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,S0101,age,s0101_c01_027m,derived,212.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,S0101,age,s0101_c01_028e,derived,305.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,S0101,age,s0101_c01_028m,derived,93.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,S0101,age,s0101_c01_029e,derived,268.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
2019,17019000200,S0101,age,s0101_c01_029m,derived,86.0,1400000US17019000200,"Census Tract 2, Champaign County, Illinois",17,019,000200,2026-03-23 05:52:38.173960,2,Census Tract 2,Census Tract 2; Champaign County; Illinois,Champaign County,Illinois,4,1,ACS 2019 5-Year,ACS5,5-Year
