year,tract_geoid,display_area_label,raw_metric_value,z_score,directed_component,metric
2021,17019000301,Champaign — Student-dense area,64.6,0.6903867341251131,-0.41423204047506784,pct_bachelors_or_higher
2021,17019000302,Champaign — Student-dense area,65.6,0.7357385382006645,-0.44144312292039867,pct_bachelors_or_higher
2021,17019000401,Champaign — Student-dense area,64.8,0.6994570949402236,-0.41967425696413413,pct_bachelors_or_higher
2021,17019000402,Champaign — Student-dense area,92.0,1.9330261657952228,-1.1598156994771336,pct_bachelors_or_higher
2021,17019000500,Champaign — Mixed residential area,71.3,0.9942438214313079,-0.5965462928587847,pct_bachelors_or_higher
2021,17019000700,Champaign — Mixed residential area,12.1,-1.6905829798413372,1.0143497879048022,pct_bachelors_or_higher
2021,17019000800,Champaign — Mixed residential area,55.0,0.25500941499981955,-0.15300564899989172,pct_bachelors_or_higher
2021,17019000901,Champaign — Family-oriented residential area,11.7,-1.7087237014715577,1.0252342208829346,pct_bachelors_or_higher
2021,17019000902,Census Tract 9.02 — Family-oriented residential area,36.7,-0.5749285995827716,0.34495715974966296,pct_bachelors_or_higher
2021,17019001000,Champaign — Mixed residential area,52.2,0.12802436358827562,-0.07681461815296538,pct_bachelors_or_higher
2021,17019001100,Champaign — Senior-heavy residential area,65.2,0.7175978165704443,-0.4305586899422666,pct_bachelors_or_higher
2021,17019001201,Champaign — Mixed residential area,38.7,-0.4842249914316688,0.29053499485900125,pct_bachelors_or_higher
2021,17019001203,Champaign — Senior-heavy residential area,45.0,-0.19850862575569486,0.11910517545341691,pct_bachelors_or_higher
2021,17019001204,Champaign — Family-oriented residential area,69.9,0.9307512957255363,-0.5584507774353218,pct_bachelors_or_higher
2021,17019001205,Champaign — Family-oriented residential area,65.7,0.7402737186082201,-0.44416423116493203,pct_bachelors_or_higher
2021,17019001206,Census Tract 12.06 — Senior-heavy residential area,67.6,0.8264421463517674,-0.49586528781106043,pct_bachelors_or_higher
2021,17019001301,Champaign — Senior-heavy residential area,64.6,0.6903867341251131,-0.41423204047506784,pct_bachelors_or_higher
2021,17019001302,Savoy — Senior-heavy residential area,62.0,0.5724720435286796,-0.3434832261172078,pct_bachelors_or_higher
2021,17019001400,Census Tract 14 — Family-oriented residential area,71.5,1.0033141822464182,-0.6019885093478509,pct_bachelors_or_higher
2021,17019005300,Urbana — Student-dense area,47.1,-0.10326983719703678,0.061961902318222066,pct_bachelors_or_higher
2021,17019005401,Census Tract 54.01 — Mixed residential area,34.7,-0.6656322077338745,0.3993793246403247,pct_bachelors_or_higher
2021,17019005402,Census Tract 54.02 — Senior-heavy residential area,24.1,-1.1463613309347198,0.6878167985608319,pct_bachelors_or_higher
2021,17019005500,Urbana — Senior-heavy residential area,41.7,-0.34816957920501446,0.20890174752300866,pct_bachelors_or_higher
2021,17019005601,Urbana — Mixed residential area,53.1,0.16884098725627186,-0.10130459235376311,pct_bachelors_or_higher
2021,17019005602,Census Tract 56.02 — Senior-heavy residential area,59.6,0.46362771374735623,-0.2781766282484137,pct_bachelors_or_higher
2021,17019005701,Urbana — Senior-heavy residential area,51.5,0.09627810073538949,-0.05776686044123369,pct_bachelors_or_higher
2021,17019005702,Census Tract 57.02 — Senior-heavy residential area,71.8,1.0169197234690837,-0.6101518340814501,pct_bachelors_or_higher
2021,17019005800,Urbana — Higher economic stress area,84.4,1.5883524548210322,-0.9530114728926192,pct_bachelors_or_higher
2021,17019005901,Urbana — Student-dense area,64.0,0.6631756516797825,-0.39790539100786954,pct_bachelors_or_higher
2021,17019005902,Urbana — Student-dense area,77.7,1.2844953675148374,-0.7706972205089024,pct_bachelors_or_higher
2021,17019006000,Census Tract 60 — Student-dense area,89.2,1.806041114383679,-1.0836246686302073,pct_bachelors_or_higher
2021,17019010100,Census Tract 101 — Mixed residential area,21.8,-1.2506704803084883,0.7504022881850929,pct_bachelors_or_higher
2021,17019010204,Rantoul — Mixed residential area,14.0,-1.6044145520977895,0.9626487312586737,pct_bachelors_or_higher
2021,17019010300,Rantoul — Family-oriented residential area,9.8,-1.7948921292151057,1.0769352775290633,pct_bachelors_or_higher
2021,17019010400,Census Tract 104 — Senior-heavy residential area,20.3,-1.3186981864218155,0.7912189118530892,pct_bachelors_or_higher
2021,17019010500,Fisher — Family-oriented residential area,32.1,-0.7835468983303083,0.47012813899818495,pct_bachelors_or_higher
2021,17019010601,Census Tract 106.01 — Family-oriented residential area,47.2,-0.09873465678948157,0.059240794073688936,pct_bachelors_or_higher
2021,17019010603,Mahomet — Family-oriented residential area,47.1,-0.10326983719703678,0.061961902318222066,pct_bachelors_or_higher
2021,17019010604,Census Tract 106.04 — Senior-heavy residential area,24.2,-1.1418261505271647,0.6850956903162988,pct_bachelors_or_higher
2021,17019010701,St. Joseph — Family-oriented residential area,33.2,-0.7336599138472018,0.44019594830832104,pct_bachelors_or_higher
2021,17019010702,Census Tract 107.02 — Family-oriented residential area,28.8,-0.9332078517796282,0.5599247110677769,pct_bachelors_or_higher
2021,17019010800,Census Tract 108 — Senior-heavy residential area,28.4,-0.9513485734098488,0.5708091440459092,pct_bachelors_or_higher
2021,17019010901,Census Tract 109.01 — Family-oriented residential area,33.1,-0.7381950942547569,0.4429170565528541,pct_bachelors_or_higher
2021,17019010902,Census Tract 109.02 — Family-oriented residential area,31.0,-0.833433882813415,0.500060329688049,pct_bachelors_or_higher
2021,17019011001,Champaign — Mixed residential area,59.3,0.4500221725246906,-0.27001330351481434,pct_bachelors_or_higher
2021,17019011002,Champaign — Higher-income residential area,73.6,1.098552970805076,-0.6591317824830456,pct_bachelors_or_higher
2021,17019011100,Urbana — Student-dense area,71.5,1.0033141822464182,-0.6019885093478509,pct_bachelors_or_higher
2022,17019000200,Champaign — Higher economic stress area,19.5,-1.3526977306782362,0.8116186384069417,pct_bachelors_or_higher
2022,17019000301,Champaign — Student-dense area,70.8,0.9237394563242852,-0.5542436737945711,pct_bachelors_or_higher
2022,17019000302,Champaign — Student-dense area,75.0,1.1101144306987607,-0.6660686584192564,pct_bachelors_or_higher
2022,17019000401,Champaign — Student-dense area,82.4,1.4384893855490273,-0.8630936313294163,pct_bachelors_or_higher
2022,17019000402,Champaign — Student-dense area,87.5,1.6648018544323187,-0.9988811126593912,pct_bachelors_or_higher
2022,17019000500,Champaign — Mixed residential area,66.2,0.7196144843903362,-0.4317686906342017,pct_bachelors_or_higher
2022,17019000700,Champaign — Mixed residential area,11.9,-1.6899476843082395,1.0139686105849437,pct_bachelors_or_higher
2022,17019000800,Champaign — Mixed residential area,55.1,0.2270520521149367,-0.13623123126896203,pct_bachelors_or_higher
2022,17019000901,Champaign — Family-oriented residential area,14.9,-1.5568227026121855,0.9340936215673112,pct_bachelors_or_higher
2022,17019000902,Census Tract 9.02 — Family-oriented residential area,37.0,-0.5761353374512552,0.3456812024707531,pct_bachelors_or_higher
2022,17019001000,Champaign — Mixed residential area,46.6,-0.15013539602388265,0.09008123761432958,pct_bachelors_or_higher
2022,17019001100,Champaign — Senior-heavy residential area,67.3,0.768426977678889,-0.4610561866073334,pct_bachelors_or_higher
2022,17019001201,Champaign — Mixed residential area,35.4,-0.6471353276891506,0.38828119661349036,pct_bachelors_or_higher
2022,17019001203,Champaign — Senior-heavy residential area,49.1,-0.03919791127717109,0.02351874676630265,pct_bachelors_or_higher
2022,17019001204,Champaign — Family-oriented residential area,73.8,1.0568644380203391,-0.6341186628122034,pct_bachelors_or_higher
2022,17019001205,Champaign — Family-oriented residential area,66.0,0.7107394856105991,-0.42644369136635946,pct_bachelors_or_higher
2022,17019001206,Census Tract 12.06 — Senior-heavy residential area,66.0,0.7107394856105991,-0.42644369136635946,pct_bachelors_or_higher
2022,17019001301,Champaign — Senior-heavy residential area,61.6,0.5154895124563867,-0.30929370747383206,pct_bachelors_or_higher
2022,17019001302,Savoy — Senior-heavy residential area,62.5,0.5554270069652029,-0.3332562041791217,pct_bachelors_or_higher
2022,17019001400,Census Tract 14 — Family-oriented residential area,66.9,0.7506769801194155,-0.4504061880716493,pct_bachelors_or_higher
2022,17019005300,Urbana — Student-dense area,39.7,-0.45632285392480654,0.2737937123548839,pct_bachelors_or_higher
2022,17019005401,Census Tract 54.01 — Mixed residential area,36.6,-0.5938853350107289,0.35633120100643734,pct_bachelors_or_higher
2022,17019005402,Census Tract 54.02 — Senior-heavy residential area,24.4,-1.1352602605746815,0.6811561563448089,pct_bachelors_or_higher
2022,17019005500,Urbana — Senior-heavy residential area,44.1,-0.26107288077059426,0.15664372846235655,pct_bachelors_or_higher
2022,17019005601,Urbana — Mixed residential area,48.7,-0.05694790883664488,0.03416874530198692,pct_bachelors_or_higher
2022,17019005602,Census Tract 56.02 — Senior-heavy residential area,58.4,0.37348953198059587,-0.22409371918835752,pct_bachelors_or_higher
2022,17019005701,Urbana — Senior-heavy residential area,52.3,0.10280206919861953,-0.06168124151917172,pct_bachelors_or_higher
2022,17019005702,Census Tract 57.02 — Senior-heavy residential area,68.3,0.8128019715775736,-0.48768118294654417,pct_bachelors_or_higher
2022,17019005800,Urbana — Higher economic stress area,84.7,1.5405518715160018,-0.9243311229096011,pct_bachelors_or_higher
2022,17019005901,Urbana — Student-dense area,71.3,0.9459269532736275,-0.5675561719641765,pct_bachelors_or_higher
2022,17019005902,Urbana — Student-dense area,76.8,1.189989419716393,-0.7139936518298358,pct_bachelors_or_higher
2022,17019006000,Census Tract 60 — Student-dense area,90.9,1.8156768336878466,-1.089406100212708,pct_bachelors_or_higher
2022,17019010100,Census Tract 101 — Mixed residential area,14.0,-1.5967601971210017,0.958056118272601,pct_bachelors_or_higher
2022,17019010204,Rantoul — Mixed residential area,11.9,-1.6899476843082395,1.0139686105849437,pct_bachelors_or_higher
2022,17019010300,Rantoul — Family-oriented residential area,9.9,-1.7786976721056087,1.0672186032633653,pct_bachelors_or_higher
2022,17019010400,Census Tract 104 — Senior-heavy residential area,20.5,-1.3083227367795516,0.7849936420677309,pct_bachelors_or_higher
2022,17019010500,Fisher — Family-oriented residential area,35.6,-0.6382603289094136,0.3829561973456482,pct_bachelors_or_higher
2022,17019010601,Census Tract 106.01 — Family-oriented residential area,52.9,0.12942706553783037,-0.07765623932269822,pct_bachelors_or_higher
2022,17019010603,Mahomet — Family-oriented residential area,52.0,0.08948957102901428,-0.053693742617408564,pct_bachelors_or_higher
2022,17019010604,Census Tract 106.04 — Senior-heavy residential area,29.3,-0.9178227904711268,0.550693674282676,pct_bachelors_or_higher
2022,17019010701,St. Joseph — Family-oriented residential area,36.1,-0.6160728319600712,0.36964369917604273,pct_bachelors_or_higher
2022,17019010702,Census Tract 107.02 — Family-oriented residential area,29.8,-0.8956352935217845,0.5373811761130707,pct_bachelors_or_higher
2022,17019010800,Census Tract 108 — Senior-heavy residential area,26.8,-1.0287602752178384,0.617256165130703,pct_bachelors_or_higher
2022,17019010901,Census Tract 109.01 — Family-oriented residential area,33.0,-0.7536353130459937,0.4521811878275962,pct_bachelors_or_higher
2022,17019010902,Census Tract 109.02 — Family-oriented residential area,34.0,-0.709260319147309,0.4255561914883854,pct_bachelors_or_higher
2022,17019011001,Champaign — Mixed residential area,55.3,0.23592705089467342,-0.14155623053680405,pct_bachelors_or_higher
2022,17019011002,Champaign — Higher-income residential area,74.5,1.0879269337494184,-0.652756160249651,pct_bachelors_or_higher
2022,17019011100,Urbana — Student-dense area,71.9,0.9725519496128386,-0.5835311697677031,pct_bachelors_or_higher
2023,17019000200,Champaign — Higher economic stress area,23.0,-1.2135058610464957,0.7281035166278974,pct_bachelors_or_higher
2023,17019000301,Champaign — Student-dense area,43.7,-0.2767909577402508,0.16607457464415049,pct_bachelors_or_higher
2023,17019000302,Champaign — Student-dense area,74.8,1.1305439936039139,-0.6783263961623484,pct_bachelors_or_higher
2023,17019000401,Champaign — Student-dense area,77.9,1.2708249694613714,-0.7624949816768228,pct_bachelors_or_higher
2023,17019000402,Champaign — Student-dense area,85.4,1.6102144271810253,-0.9661286563086151,pct_bachelors_or_higher
2023,17019000500,Champaign — Mixed residential area,72.9,1.044565330981602,-0.6267391985889612,pct_bachelors_or_higher
2023,17019000700,Champaign — Mixed residential area,9.1,-1.8425076560202545,1.1055045936121526,pct_bachelors_or_higher
2023,17019000800,Champaign — Mixed residential area,50.1,0.012821379513853828,-0.007692827708312297,pct_bachelors_or_higher
2023,17019000901,Champaign — Family-oriented residential area,17.8,-1.448815885065456,0.8692895310392735,pct_bachelors_or_higher
2023,17019000902,Census Tract 9.02 — Family-oriented residential area,40.0,-0.4442230902152802,0.26653385412916814,pct_bachelors_or_higher
2023,17019001000,Champaign — Mixed residential area,54.3,0.20287947583685983,-0.12172768550211589,pct_bachelors_or_higher
2023,17019001100,Champaign — Senior-heavy residential area,69.3,0.8816583912761677,-0.5289950347657006,pct_bachelors_or_higher
2023,17019001201,Champaign — Mixed residential area,42.4,-0.335618463744991,0.2013710782469946,pct_bachelors_or_higher
2023,17019001203,Champaign — Senior-heavy residential area,52.2,0.10785042767535699,-0.06471025660521419,pct_bachelors_or_higher
2023,17019001204,Champaign — Family-oriented residential area,77.3,1.2436738128437985,-0.7462042877062791,pct_bachelors_or_higher
2023,17019001205,Champaign — Family-oriented residential area,66.4,0.750427800957902,-0.45025668057474116,pct_bachelors_or_higher
2023,17019001206,Census Tract 12.06 — Senior-heavy residential area,66.6,0.7594781864970922,-0.4556869118982553,pct_bachelors_or_higher
2023,17019001301,Champaign — Senior-heavy residential area,64.3,0.6553987527963985,-0.3932392516778391,pct_bachelors_or_higher
2023,17019001302,Savoy — Senior-heavy residential area,63.4,0.61467201787004,-0.368803210722024,pct_bachelors_or_higher
2023,17019001400,Census Tract 14 — Family-oriented residential area,66.1,0.7368522226491152,-0.44211133358946914,pct_bachelors_or_higher
2023,17019005300,Urbana — Student-dense area,36.6,-0.5980796443815233,0.358847786628914,pct_bachelors_or_higher
2023,17019005401,Census Tract 54.01 — Mixed residential area,32.5,-0.7836125479349342,0.47016752876096046,pct_bachelors_or_higher
2023,17019005402,Census Tract 54.02 — Senior-heavy residential area,24.2,-1.1592035478113512,0.6955221286868106,pct_bachelors_or_higher
2023,17019005500,Urbana — Senior-heavy residential area,43.3,-0.2948917288186326,0.17693503729117957,pct_bachelors_or_higher
2023,17019005601,Urbana — Mixed residential area,51.9,0.09427484936657064,-0.056564909619942386,pct_bachelors_or_higher
2023,17019005602,Census Tract 56.02 — Senior-heavy residential area,59.6,0.44271469262541546,-0.26562881557524926,pct_bachelors_or_higher
2023,17019005701,Urbana — Senior-heavy residential area,56.5,0.30243371676795844,-0.18146023006077505,pct_bachelors_or_higher
2023,17019005702,Census Tract 57.02 — Senior-heavy residential area,70.8,0.9495362828200985,-0.5697217696920591,pct_bachelors_or_higher
2023,17019005800,Urbana — Higher economic stress area,84.3,1.5604373067154755,-0.9362623840292853,pct_bachelors_or_higher
2023,17019005901,Urbana — Student-dense area,72.4,1.021939367133625,-0.613163620280175,pct_bachelors_or_higher
2023,17019005902,Urbana — Student-dense area,57.6,0.35221083723350777,-0.21132650234010467,pct_bachelors_or_higher
2023,17019006000,Census Tract 60 — Student-dense area,86.3,1.6509411621073833,-0.99056469726443,pct_bachelors_or_higher
2023,17019010100,Census Tract 101 — Mixed residential area,11.7,-1.7248526440107743,1.0349115864064646,pct_bachelors_or_higher
2023,17019010204,Rantoul — Mixed residential area,12.8,-1.6750755235452253,1.0050453141271352,pct_bachelors_or_higher
2023,17019010300,Rantoul — Family-oriented residential area,10.4,-1.7836801500155144,1.0702080900093085,pct_bachelors_or_higher
2023,17019010400,Census Tract 104 — Senior-heavy residential area,19.3,-1.3809379935215251,0.8285627961129151,pct_bachelors_or_higher
2023,17019010500,Fisher — Family-oriented residential area,39.5,-0.46684905406325716,0.2801094324379543,pct_bachelors_or_higher
2023,17019010601,Census Tract 106.01 — Family-oriented residential area,51.9,0.09427484936657064,-0.056564909619942386,pct_bachelors_or_higher
2023,17019010603,Mahomet — Family-oriented residential area,50.7,0.039972536131426206,-0.023983521678855722,pct_bachelors_or_higher
2023,17019010604,Census Tract 106.04 — Senior-heavy residential area,33.5,-0.7383606202389803,0.4430163721433882,pct_bachelors_or_higher
2023,17019010701,St. Joseph — Family-oriented residential area,37.8,-0.5437773311463788,0.3262663986878273,pct_bachelors_or_higher
2023,17019010702,Census Tract 107.02 — Family-oriented residential area,28.8,-0.9510446804099634,0.570626808245978,pct_bachelors_or_higher
2023,17019010800,Census Tract 108 — Senior-heavy residential area,24.2,-1.1592035478113512,0.6955221286868106,pct_bachelors_or_higher
2023,17019010901,Census Tract 109.01 — Family-oriented residential area,34.1,-0.7112094636214079,0.42672567817284474,pct_bachelors_or_higher
2023,17019010902,Census Tract 109.02 — Family-oriented residential area,31.7,-0.8198140900916973,0.49188845405501835,pct_bachelors_or_higher
2023,17019011001,Champaign — Mixed residential area,61.6,0.5332185480173232,-0.31993112881039387,pct_bachelors_or_higher
2023,17019011002,Champaign — Higher-income residential area,73.9,1.0898172586775559,-0.6538903552065335,pct_bachelors_or_higher
2023,17019011100,Urbana — Student-dense area,76.3,1.1984218851478448,-0.7190531310887068,pct_bachelors_or_higher
2019,17019000200,Champaign — Higher economic stress area,9.9,1.162938880360193,0.5814694401800965,pct_less_than_high_school
2019,17019000301,Champaign — Student-dense area,9.3,1.022734099456955,0.5113670497284775,pct_less_than_high_school
2019,17019000302,Champaign — Student-dense area,5.7,0.18150541403752557,0.09075270701876278,pct_less_than_high_school
2019,17019000401,Champaign — Student-dense area,0.0,-1.1504400045432372,-0.5752200022716186,pct_less_than_high_school
2019,17019000402,Champaign — Student-dense area,0.0,-1.1504400045432372,-0.5752200022716186,pct_less_than_high_school
2019,17019000500,Champaign — Mixed residential area,1.1,-0.893397906220634,-0.446698953110317,pct_less_than_high_school
2019,17019000700,Champaign — Mixed residential area,18.3,3.1258058130055275,1.5629029065027638,pct_less_than_high_school
2019,17019000800,Champaign — Mixed residential area,6.7,0.4151800488762559,0.20759002443812796,pct_less_than_high_school
2019,17019000901,Champaign — Family-oriented residential area,10.5,1.303143661263431,0.6515718306317155,pct_less_than_high_school
2019,17019000902,Census Tract 9.02 — Family-oriented residential area,8.6,0.8591618550698434,0.4295809275349217,pct_less_than_high_school
2019,17019001000,Champaign — Mixed residential area,1.6,-0.7765605888012688,-0.3882802944006344,pct_less_than_high_school
2019,17019001100,Champaign — Senior-heavy residential area,2.5,-0.5662534174464116,-0.2831267087232058,pct_less_than_high_school
2019,17019001201,Champaign — Mixed residential area,8.6,0.8591618550698434,0.4295809275349217,pct_less_than_high_school
2019,17019001203,Champaign — Senior-heavy residential area,2.8,-0.49615102699479247,-0.24807551349739623,pct_less_than_high_school
2019,17019001204,Champaign — Family-oriented residential area,3.0,-0.44941610002704635,-0.22470805001352318,pct_less_than_high_school
2019,17019001205,Champaign — Family-oriented residential area,5.0,0.017933169650414305,0.008966584825207152,pct_less_than_high_school
2019,17019001206,Census Tract 12.06 — Senior-heavy residential area,0.8,-0.9635002966722531,-0.48175014833612656,pct_less_than_high_school
2019,17019001301,Champaign — Senior-heavy residential area,0.6,-1.0102352236399992,-0.5051176118199996,pct_less_than_high_school
2019,17019001302,Savoy — Senior-heavy residential area,2.9,-0.47278356351091944,-0.23639178175545972,pct_less_than_high_school
2019,17019001400,Census Tract 14 — Family-oriented residential area,4.6,-0.07553668428507791,-0.037768342142538956,pct_less_than_high_school
2019,17019005300,Urbana — Student-dense area,7.9,0.6955896106827324,0.3477948053413662,pct_less_than_high_school
2019,17019005401,Census Tract 54.01 — Mixed residential area,8.1,0.7423245376504782,0.3711622688252391,pct_less_than_high_school
2019,17019005402,Census Tract 54.02 — Senior-heavy residential area,13.8,2.074269956231241,1.0371349781156205,pct_less_than_high_school
2019,17019005500,Urbana — Senior-heavy residential area,7.7,0.6488546837149862,0.3244273418574931,pct_less_than_high_school
2019,17019005600,,5.2,0.0646680966181604,0.0323340483090802,pct_less_than_high_school
2019,17019005701,Urbana — Senior-heavy residential area,2.7,-0.5195184904786654,-0.2597592452393327,pct_less_than_high_school
2019,17019005702,Census Tract 57.02 — Senior-heavy residential area,1.2,-0.8700304427367609,-0.43501522136838044,pct_less_than_high_school
2019,17019005800,Urbana — Higher economic stress area,1.1,-0.893397906220634,-0.446698953110317,pct_less_than_high_school
2019,17019005900,,0.0,-1.1504400045432372,-0.5752200022716186,pct_less_than_high_school
2019,17019006000,Census Tract 60 — Student-dense area,0.0,-1.1504400045432372,-0.5752200022716186,pct_less_than_high_school
2019,17019010100,Census Tract 101 — Mixed residential area,14.2,2.167739810166733,1.0838699050833664,pct_less_than_high_school
2019,17019010204,Rantoul — Mixed residential area,10.0,1.186306343844066,0.593153171922033,pct_less_than_high_school
2019,17019010300,Rantoul — Family-oriented residential area,5.5,0.13477048706977945,0.06738524353488973,pct_less_than_high_school
2019,17019010400,Census Tract 104 — Senior-heavy residential area,6.1,0.2749752679730176,0.1374876339865088,pct_less_than_high_school
2019,17019010500,Fisher — Family-oriented residential area,3.4,-0.35594624609155423,-0.17797312304577712,pct_less_than_high_school
2019,17019010601,Census Tract 106.01 — Family-oriented residential area,1.3,-0.8466629792528879,-0.42333148962644396,pct_less_than_high_school
2019,17019010603,Mahomet — Family-oriented residential area,2.3,-0.6129883444141576,-0.3064941722070788,pct_less_than_high_school
2019,17019010604,Census Tract 106.04 — Senior-heavy residential area,4.3,-0.14563907473669696,-0.07281953736834848,pct_less_than_high_school
2019,17019010700,,1.7,-0.7531931253173958,-0.3765965626586979,pct_less_than_high_school
2019,17019010800,Census Tract 108 — Senior-heavy residential area,5.5,0.13477048706977945,0.06738524353488973,pct_less_than_high_school
2019,17019010900,,2.7,-0.5195184904786654,-0.2597592452393327,pct_less_than_high_school
2019,17019011000,,1.1,-0.893397906220634,-0.446698953110317,pct_less_than_high_school
2019,17019011100,Urbana — Student-dense area,3.4,-0.35594624609155423,-0.17797312304577712,pct_less_than_high_school
2021,17019000200,Champaign — Higher economic stress area,11.7,1.0020529684259243,0.5010264842129621,pct_less_than_high_school
2021,17019000301,Champaign — Student-dense area,6.2,0.13413307451370637,0.06706653725685319,pct_less_than_high_school
2021,17019000302,Champaign — Student-dense area,4.2,-0.1814741596361911,-0.09073707981809555,pct_less_than_high_school
2021,17019000401,Champaign — Student-dense area,0.0,-0.8442493513509758,-0.4221246756754879,pct_less_than_high_school
2021,17019000402,Champaign — Student-dense area,0.0,-0.8442493513509758,-0.4221246756754879,pct_less_than_high_school
2021,17019000500,Champaign — Mixed residential area,0.6,-0.7495671811060066,-0.3747835905530033,pct_less_than_high_school
2021,17019000700,Champaign — Mixed residential area,25.6,3.195523245767712,1.597761622883856,pct_less_than_high_school
2021,17019000800,Champaign — Mixed residential area,5.8,0.07101162768372682,0.03550581384186341,pct_less_than_high_school
2021,17019000901,Champaign — Family-oriented residential area,12.4,1.1125155003783886,0.5562577501891943,pct_less_than_high_school
2021,17019000902,Census Tract 9.02 — Family-oriented residential area,7.6,0.35505813841863454,0.17752906920931727,pct_less_than_high_school
2021,17019001000,Champaign — Mixed residential area,0.7,-0.7337868193985116,-0.3668934096992558,pct_less_than_high_school
2021,17019001100,Champaign — Senior-heavy residential area,1.9,-0.5444224789085732,-0.2722112394542866,pct_less_than_high_school
2021,17019001201,Champaign — Mixed residential area,6.8,0.22881524475867557,0.11440762237933778,pct_less_than_high_school
2021,17019001203,Champaign — Senior-heavy residential area,3.8,-0.24459560646617065,-0.12229780323308533,pct_less_than_high_school
2021,17019001204,Champaign — Family-oriented residential area,2.2,-0.49708139378608857,-0.24854069689304428,pct_less_than_high_school
2021,17019001205,Champaign — Family-oriented residential area,8.1,0.4339599469561089,0.21697997347805445,pct_less_than_high_school
2021,17019001206,Census Tract 12.06 — Senior-heavy residential area,1.6,-0.5917635640310578,-0.2958817820155289,pct_less_than_high_school
2021,17019001301,Champaign — Senior-heavy residential area,1.5,-0.6075439257385528,-0.3037719628692764,pct_less_than_high_school
2021,17019001302,Savoy — Senior-heavy residential area,3.6,-0.27615632988116035,-0.13807816494058017,pct_less_than_high_school
2021,17019001400,Census Tract 14 — Family-oriented residential area,4.2,-0.1814741596361911,-0.09073707981809555,pct_less_than_high_school
2021,17019005300,Urbana — Student-dense area,8.5,0.49708139378608845,0.24854069689304423,pct_less_than_high_school
2021,17019005401,Census Tract 54.01 — Mixed residential area,5.6,0.03945090426873704,0.01972545213436852,pct_less_than_high_school
2021,17019005402,Census Tract 54.02 — Senior-heavy residential area,17.5,1.9173139474606269,0.9586569737303134,pct_less_than_high_school
2021,17019005500,Urbana — Senior-heavy residential area,10.0,0.7337868193985115,0.36689340969925577,pct_less_than_high_school
2021,17019005601,Urbana — Mixed residential area,2.7,-0.4181795852486142,-0.2090897926243071,pct_less_than_high_school
2021,17019005602,Census Tract 56.02 — Senior-heavy residential area,3.8,-0.24459560646617065,-0.12229780323308533,pct_less_than_high_school
2021,17019005701,Urbana — Senior-heavy residential area,2.4,-0.46552067037109884,-0.23276033518554942,pct_less_than_high_school
2021,17019005702,Census Tract 57.02 — Senior-heavy residential area,1.0,-0.6864457342760271,-0.34322286713801353,pct_less_than_high_school
2021,17019005800,Urbana — Higher economic stress area,1.5,-0.6075439257385528,-0.3037719628692764,pct_less_than_high_school
2021,17019005901,Urbana — Student-dense area,31.1,4.06344313967993,2.031721569839965,pct_less_than_high_school
2021,17019005902,Urbana — Student-dense area,0.0,-0.8442493513509758,-0.4221246756754879,pct_less_than_high_school
2021,17019006000,Census Tract 60 — Student-dense area,0.0,-0.8442493513509758,-0.4221246756754879,pct_less_than_high_school
2021,17019010100,Census Tract 101 — Mixed residential area,15.3,1.5701459898957397,0.7850729949478699,pct_less_than_high_school
2021,17019010204,Rantoul — Mixed residential area,10.2,0.7653475428135011,0.3826737714067506,pct_less_than_high_school
2021,17019010300,Rantoul — Family-oriented residential area,6.2,0.13413307451370637,0.06706653725685319,pct_less_than_high_school
2021,17019010400,Census Tract 104 — Senior-heavy residential area,4.5,-0.1341330745137065,-0.06706653725685326,pct_less_than_high_school
2021,17019010500,Fisher — Family-oriented residential area,2.9,-0.3866188618336245,-0.19330943091681224,pct_less_than_high_school
2021,17019010601,Census Tract 106.01 — Family-oriented residential area,0.4,-0.7811279045209962,-0.3905639522604981,pct_less_than_high_school
2021,17019010603,Mahomet — Family-oriented residential area,1.2,-0.6548850108610373,-0.32744250543051867,pct_less_than_high_school
2021,17019010604,Census Tract 106.04 — Senior-heavy residential area,5.4,0.007890180853747408,0.003945090426873704,pct_less_than_high_school
2021,17019010701,St. Joseph — Family-oriented residential area,1.0,-0.6864457342760271,-0.34322286713801353,pct_less_than_high_school
2021,17019010702,Census Tract 107.02 — Family-oriented residential area,1.0,-0.6864457342760271,-0.34322286713801353,pct_less_than_high_school
2021,17019010800,Census Tract 108 — Senior-heavy residential area,4.1,-0.19725452134368607,-0.09862726067184303,pct_less_than_high_school
2021,17019010901,Census Tract 109.01 — Family-oriented residential area,2.2,-0.49708139378608857,-0.24854069689304428,pct_less_than_high_school
2021,17019010902,Census Tract 109.02 — Family-oriented residential area,3.4,-0.3077170532961501,-0.15385852664807506,pct_less_than_high_school
2021,17019011001,Champaign — Mixed residential area,0.5,-0.7653475428135015,-0.38267377140675074,pct_less_than_high_school
2021,17019011002,Champaign — Higher-income residential area,3.2,-0.33927777671113984,-0.16963888835556992,pct_less_than_high_school
2021,17019011100,Urbana — Student-dense area,2.7,-0.4181795852486142,-0.2090897926243071,pct_less_than_high_school
2022,17019000200,Champaign — Higher economic stress area,13.4,1.2972058500295756,0.6486029250147878,pct_less_than_high_school
2022,17019000301,Champaign — Student-dense area,6.8,0.22337566113652738,0.11168783056826369,pct_less_than_high_school
2022,17019000302,Champaign — Student-dense area,2.5,-0.47624097708167057,-0.23812048854083528,pct_less_than_high_school
